syn_id,pre_id,post_id,prop
1571,228,126,0.10023310023310024
1571,228,128,0.20745920745920746
1572,171,126,0.031578947368421054
1572,171,128,0.4326315789473684
1572,171,176,0.5357894736842105
1573,176,166,0.4844221105527638
1573,176,174,0.5155778894472361
1574,143,142,0.019427402862985686
1574,143,172,0.04805725971370143
1574,143,175,0.5214723926380368
1574,143,194,0.4110429447852761
1575,163,126,0.6300813008130082
1575,163,167,0.3699186991869919
1576,163,126,1.0
1580,216,118,0.8545454545454545
1580,216,174,0.14545454545454545
1583,208,112,0.701844262295082
1583,208,162,0.14344262295081966
1583,208,165,0.02459016393442623
1583,208,172,0.06659836065573771
1583,208,193,0.06352459016393443
1584,199,84,0.5462012320328542
1584,199,146,0.42505133470225875
1584,199,213,0.028747433264887063
1585,153,165,0.8381909547738694
1585,153,205,0.13969849246231156
1585,153,206,0.022110552763819097
1586,157,21,0.33997901364113325
1586,157,82,0.3546694648478489
1586,157,93,0.011542497376705142
1586,157,220,0.2938090241343127
1588,21,151,1.0
1591,196,57,0.31894736842105265
1591,196,70,0.6442105263157895
1591,196,179,0.03684210526315789
1592,191,16,0.06915477497255763
1592,191,151,0.09440175631174534
1592,191,157,0.8364434687156971
1594,152,235,0.6928499496475328
1594,152,243,0.3071500503524673
1596,30,151,0.663
1596,30,232,0.337
1599,197,201,1.0
1600,28,89,0.32558139534883723
1600,28,157,0.07077856420626896
1600,28,233,0.6036400404448938
1602,228,101,0.09846547314578005
1602,228,126,0.10997442455242967
1602,228,128,0.7915601023017903
1603,158,30,0.235
1603,158,90,0.604
1603,158,168,0.161
1607,194,136,0.03017241379310345
1607,194,166,0.34913793103448276
1607,194,168,0.3706896551724138
1607,194,170,0.01939655172413793
1607,194,172,0.23060344827586207
1608,168,118,0.14271151885830785
1608,168,136,0.5331294597349643
1608,168,166,0.12844036697247707
1608,168,170,0.19571865443425077
1611,162,118,0.500517063081696
1611,162,136,0.49948293691830403
1612,171,72,0.08316430020283976
1612,171,90,0.9168356997971603
1613,162,118,0.8894009216589862
1613,162,136,0.11059907834101383
1616,209,99,0.887396694214876
1616,209,121,0.11260330578512397
1617,159,82,0.193158953722334
1617,159,147,0.4678068410462777
1617,159,167,0.30985915492957744
1617,159,217,0.029175050301810865
1619,208,172,0.10887096774193548
1619,208,199,0.8911290322580645
1621,205,153,0.4724818276220145
1621,205,165,0.5275181723779855
1623,183,57,0.017137096774193547
1623,183,158,0.9828629032258065
1626,228,150,0.05263157894736842
1626,228,238,0.9139676113360324
1626,228,245,0.03340080971659919
1628,234,15,0.0668693009118541
1628,234,152,0.6534954407294833
1628,234,171,0.2796352583586626
1629,188,149,0.32
1629,188,168,0.288
1629,188,169,0.392
1630,152,235,0.6142557651991615
1630,152,243,0.3857442348008386
1631,227,105,0.43771827706635624
1631,227,138,0.479627473806752
1631,227,140,0.024447031431897557
1631,227,187,0.05820721769499418
1633,142,166,0.801829268292683
1633,142,173,0.19817073170731708
1634,72,90,0.3230769230769231
1634,72,170,0.676923076923077
1635,163,112,0.2804878048780488
1635,163,126,0.6737804878048781
1635,163,128,0.04573170731707317
1636,193,166,0.6603206412825652
1636,193,172,0.3396793587174349
1637,194,168,1.0
1639,201,82,0.407
1639,201,173,0.593
1641,206,112,0.19978046103183314
1641,206,113,0.0801317233809001
1641,206,153,0.024149286498353458
1641,206,162,0.6794731064763996
1641,206,165,0.01646542261251372
1642,199,213,0.11923847695390781
1642,199,222,0.8807615230460922
1643,218,87,0.014314928425357873
1643,218,144,0.40286298568507156
1643,218,147,0.5828220858895705
1646,158,22,0.39798994974874374
1646,158,84,0.5517587939698493
1646,158,218,0.05025125628140704
1647,182,157,0.5869809203142536
1647,182,180,0.0707070707070707
1647,182,184,0.34231200897867564
1648,21,16,1.0
1651,197,57,0.2067099567099567
1651,197,145,0.7932900432900433
1654,189,150,0.4339051463168517
1654,189,169,0.5660948536831484
1655,242,149,0.9038854805725971
1655,242,152,0.09611451942740286
1656,196,192,0.7025125628140704
1656,196,193,0.1798994974874372
1656,196,199,0.11758793969849246
1657,197,201,1.0
1659,228,100,0.09622411693057248
1659,228,101,0.058465286236297195
1659,228,126,0.0828258221680877
1659,228,128,0.5505481120584653
1659,228,132,0.21193666260657734
1660,186,167,0.036734693877551024
1660,186,169,0.2153061224489796
1660,186,171,0.2193877551020408
1660,186,176,0.5285714285714286
1661,176,142,0.04308617234468938
1661,176,166,0.5430861723446894
1661,176,174,0.41382765531062127
1662,72,90,0.129366106080207
1662,72,170,0.8706338939197931
1665,194,118,0.08279569892473118
1665,194,173,0.3870967741935484
1665,194,174,0.5301075268817205
1666,216,118,0.7192982456140351
1666,216,121,0.11042311661506708
1666,216,174,0.17027863777089783
1667,193,112,0.7928571428571428
1667,193,172,0.20714285714285716
1668,193,112,0.75
1668,193,172,0.25
1669,164,112,1.0
1670,216,165,0.6258692628650904
1670,216,173,0.2698191933240612
1670,216,194,0.1043115438108484
1671,159,84,0.2588726513569937
1671,159,146,0.36116910229645094
1671,159,219,0.37995824634655534
1672,208,112,0.4463917525773196
1672,208,162,0.17525773195876287
1672,208,172,0.36391752577319586
1672,208,206,0.01443298969072165
1677,145,183,0.07462686567164178
1677,145,197,0.9253731343283582
1678,21,16,0.2136317395727365
1678,21,151,0.7863682604272635
1680,30,151,0.489
1680,30,232,0.511
1684,158,57,0.016112789526686808
1684,158,90,0.4692849949647533
1684,158,168,0.5146022155085599
1685,171,112,0.05837004405286344
1685,171,126,0.31828193832599116
1685,171,128,0.09581497797356828
1685,171,169,0.5275330396475771
1687,192,167,1.0
1688,194,167,0.6972477064220184
1688,194,170,0.2222222222222222
1688,194,175,0.08053007135575943
1689,72,89,0.4358974358974359
1689,72,169,0.24615384615384617
1689,72,171,0.31794871794871793
1690,166,172,0.40285400658616904
1690,166,193,0.5971459934138309
1693,206,112,0.41025641025641024
1693,206,113,0.09673659673659674
1693,206,153,0.015151515151515152
1693,206,162,0.47785547785547783
1696,158,22,0.585
1696,158,84,0.415
1697,22,152,0.4789579158316633
1697,22,245,0.5210420841683366
1698,21,16,0.2868605817452357
1698,21,151,0.7131394182547643
1700,70,16,0.09891304347826087
1700,70,146,0.6880434782608695
1700,70,191,0.21304347826086956
1702,57,197,1.0
1703,15,147,0.86
1703,15,191,0.14
1704,235,16,0.029411764705882353
1704,235,81,0.10040567951318459
1704,235,151,0.8701825557809331
1706,166,143,0.15212264150943397
1706,166,172,0.03891509433962264
1706,166,193,0.8089622641509434
1708,201,82,0.563
1708,201,173,0.437
1709,164,112,0.6884531590413944
1709,164,113,0.1568627450980392
1709,164,175,0.10457516339869281
1709,164,206,0.05010893246187364
1714,158,22,0.613
1714,158,84,0.387
1716,22,152,0.770854271356784
1716,22,245,0.22914572864321608
1718,145,22,0.299
1718,145,152,0.701
1719,57,147,0.6867469879518072
1719,57,191,0.3132530120481928
1720,182,80,0.012024048096192385
1720,182,232,0.6152304609218436
1720,182,233,0.34168336673346694
1720,182,241,0.031062124248496994
1724,166,142,0.45197168857431747
1724,166,172,0.2750252780586451
1724,166,173,0.2730030333670374
1726,72,88,0.296655879180151
1726,72,89,0.5415318230852212
1726,72,170,0.16181229773462782
1730,194,167,1.0
1731,193,172,1.0
1732,216,118,0.4461538461538462
1732,216,174,0.5107692307692308
1732,216,194,0.043076923076923075
1733,216,118,0.31320224719101125
1733,216,163,0.3539325842696629
1733,216,165,0.33286516853932585
1734,206,112,0.3184818481848185
1734,206,113,0.034653465346534656
1734,206,153,0.43564356435643564
1734,206,162,0.07095709570957096
1734,206,208,0.14026402640264027
1735,201,82,0.0652395514780836
1735,201,147,0.9347604485219164
1739,21,16,0.017154389505549948
1739,21,145,0.09989909182643794
1739,21,151,0.8829465186680121
1740,57,197,1.0
1742,235,16,0.014846235418875928
1742,235,81,0.16542948038176034
1742,235,151,0.8197242841993637
1743,30,80,0.12449799196787148
1743,30,151,0.3514056224899598
1743,30,232,0.5240963855421686
1744,28,233,0.8393939393939394
1744,28,242,0.1606060606060606
1745,157,28,0.5292887029288703
1745,157,169,0.4707112970711297
1746,143,167,0.823943661971831
1746,143,172,0.176056338028169
1747,171,126,0.732620320855615
1747,171,167,0.017112299465240642
1747,171,169,0.25026737967914436
1748,142,166,0.676056338028169
1748,142,172,0.323943661971831
1749,168,118,0.08246225319396051
1749,168,136,0.289198606271777
1749,168,166,0.454123112659698
1749,168,170,0.17421602787456447
1750,143,142,0.14357429718875503
1750,143,167,0.5843373493975904
1750,143,175,0.2720883534136546
1751,163,112,1.0
1753,194,167,1.0
1754,194,118,0.49066959385290887
1754,194,173,0.08562019758507135
1754,194,174,0.37760702524698136
1754,194,216,0.04610318331503842
1758,69,144,0.022022022022022022
1758,69,146,0.4824824824824825
1758,69,147,0.4954954954954955
1759,183,158,1.0
1763,191,80,0.5067920585161965
1763,191,152,0.477533960292581
1763,191,246,0.01567398119122257
1764,188,168,0.09650924024640657
1764,188,169,0.8531827515400411
1764,188,182,0.050308008213552365
1765,182,153,0.3939393939393939
1765,182,180,0.17373737373737375
1765,182,188,0.43232323232323233
1766,234,80,0.6635706914344686
1766,234,151,0.3364293085655315
1770,170,105,0.11245865490628446
1770,170,177,0.8875413450937155
1771,170,136,0.13070539419087138
1771,170,138,0.8319502074688797
1771,170,177,0.03734439834024896
1772,170,136,0.7894736842105263
1772,170,138,0.15667074663402691
1772,170,168,0.05385556915544676
1773,162,118,0.019067796610169493
1773,162,136,0.9809322033898306
1775,162,118,1.0
1776,162,118,0.3125
1776,162,136,0.6875
1777,193,112,0.6059933407325194
1777,193,169,0.17647058823529413
1777,193,172,0.21753607103218647
1778,194,167,1.0
1779,143,166,1.0
1782,216,118,0.3633405639913232
1782,216,163,0.6366594360086768
1783,201,82,0.7114228456913828
1783,201,147,0.25851703406813625
1783,201,217,0.03006012024048096
1784,205,145,0.7432432432432432
1784,205,165,0.18087318087318088
1784,205,208,0.033264033264033266
1784,205,219,0.04261954261954262
1787,71,21,0.5015015015015015
1787,71,82,0.4984984984984985
1790,145,22,0.23847695390781562
1790,145,152,0.7615230460921844
1795,187,181,0.41442411194833156
1795,187,189,0.4025834230355221
1795,187,227,0.18299246501614638
1796,196,192,0.4228456913827655
1796,196,193,0.28557114228456915
1796,196,199,0.29158316633266534
1797,28,152,0.08040201005025126
1797,28,233,0.9195979899497487
1799,158,30,0.5580448065173116
1799,158,168,0.4419551934826884
1800,167,143,0.607
1800,167,172,0.393
1801,166,126,0.65775950668037
1801,166,128,0.2579650565262076
1801,166,171,0.0842754367934224
1802,143,167,0.9694501018329938
1802,143,175,0.03054989816700611
1804,192,167,0.9889558232931727
1804,192,169,0.01104417670682731
1805,157,57,0.028028028028028028
1805,157,89,0.6196196196196196
1805,157,169,0.35235235235235235
1807,72,89,0.23279352226720648
1807,72,169,0.3977732793522267
1807,72,171,0.3694331983805668
1808,168,118,0.23392461197339245
1808,168,136,0.2638580931263858
1808,168,166,0.48891352549889133
1808,168,173,0.013303769401330377
1810,175,172,1.0
1811,208,112,0.2966804979253112
1811,208,113,0.10477178423236515
1811,208,153,0.11307053941908714
1811,208,172,0.4491701244813278
1811,208,206,0.03630705394190872
1812,220,144,0.11065149948293691
1812,220,218,0.889348500517063
1816,150,86,0.972
1816,150,160,0.028
1818,189,150,0.9222903885480572
1818,189,169,0.07770961145194274
1822,30,80,0.8094282848545636
1822,30,151,0.07522567703109329
1822,30,232,0.11534603811434303
1823,143,167,0.9009287925696594
1823,143,172,0.06501547987616099
1823,143,194,0.034055727554179564
1824,170,136,0.10344827586206896
1824,170,166,0.5089655172413793
1824,170,168,0.3875862068965517
1825,162,118,0.5755879059350504
1825,162,136,0.4244120940649496
1829,175,112,0.439312567132116
1829,175,172,0.560687432867884
1832,218,147,1.0
1833,69,22,0.053
1833,69,84,0.674
1833,69,147,0.273
1835,71,22,0.2611336032388664
1835,71,84,0.7388663967611336
1837,71,22,1.0
1839,145,22,1.0
1840,15,84,0.1715438950554995
1840,15,147,0.8284561049445005
1843,150,86,1.0
1844,188,169,1.0
1845,187,149,1.0
1847,158,30,0.6850715746421268
1847,158,168,0.3149284253578732
1848,167,143,0.37424547283702214
1848,167,172,0.47585513078470826
1848,167,173,0.018108651911468814
1848,167,194,0.1317907444668008
1849,143,167,1.0
1850,158,90,0.5140280561122245
1850,158,168,0.48597194388777554
1854,194,118,0.06423034330011074
1854,194,168,0.4496124031007752
1854,194,173,0.48615725359911405
1855,171,90,1.0
1857,167,173,1.0
1858,175,172,1.0
1860,216,118,0.24654622741764082
1860,216,121,0.27098831030818277
1860,216,154,0.09989373007438895
1860,216,163,0.22848034006376194
1860,216,207,0.15409139213602552
1862,207,118,0.37367303609341823
1862,207,163,0.4394904458598726
1862,207,173,0.18683651804670912
1866,205,153,0.6061855670103092
1866,205,206,0.3938144329896907
1867,218,147,1.0
1868,69,82,0.5005015045135406
1868,69,146,0.49949849548645936
1874,147,15,0.47141424272818455
1874,147,84,0.44232698094282846
1874,147,191,0.08625877632898696
1875,188,169,0.8405349794238683
1875,188,182,0.15946502057613168
1877,235,170,0.3896761133603239
1877,235,199,0.6103238866396761
1878,186,171,0.1881287726358149
1878,186,176,0.8118712273641852
1879,170,136,0.6378947368421053
1879,170,138,0.08105263157894736
1879,170,166,0.2810526315789474
1880,167,143,0.49645390070921985
1880,167,172,0.040526849037487336
1880,167,173,0.3961499493414387
1880,167,194,0.0668693009118541
1883,162,136,0.727743271221532
1883,162,166,0.2722567287784679
1885,177,167,0.4711830131445905
1885,177,175,0.5288169868554095
1886,177,167,0.2755511022044088
1886,177,175,0.7244488977955912
1887,162,118,0.18314255983350677
1887,162,136,0.8168574401664932
1888,193,112,0.5230263157894737
1888,193,169,0.1524122807017544
1888,193,172,0.32456140350877194
1889,174,118,0.15677966101694915
1889,174,119,0.5169491525423728
1889,174,173,0.326271186440678
1891,206,112,0.13253012048192772
1891,206,113,0.8674698795180723
1892,220,144,0.9126506024096386
1892,220,146,0.08734939759036145
1894,71,21,0.5815602836879432
1894,71,69,0.011144883485309016
1894,71,82,0.4072948328267477
1901,235,81,0.4044489383215369
1901,235,152,0.5955510616784631
1902,28,160,0.28484848484848485
1902,28,233,0.6131313131313131
1902,28,244,0.10202020202020202
1905,171,126,0.4328042328042328
1905,171,166,0.5671957671957671
1906,142,166,0.8496993987975952
1906,142,174,0.15030060120240482
1907,162,118,0.015228426395939087
1907,162,136,0.9847715736040609
1908,193,112,0.06947368421052631
1908,193,169,0.9305263157894736
1909,175,111,0.1468682505399568
1909,175,112,0.4892008639308855
1909,175,172,0.20518358531317496
1909,175,193,0.1587473002159827
1910,166,143,1.0
1911,194,118,0.24793388429752067
1911,194,168,0.22933884297520662
1911,194,173,0.5041322314049587
1911,194,174,0.01859504132231405
1912,175,172,1.0
1913,201,82,0.3699186991869919
1913,201,225,0.6300813008130082
1914,225,82,0.5562248995983936
1914,225,201,0.44377510040160645
1915,207,163,1.0
1916,201,82,0.7091836734693877
1916,201,225,0.29081632653061223
1917,217,82,0.4794383149448345
1917,217,147,0.29689067201604813
1917,217,201,0.22367101303911735
1918,205,145,1.0
1919,69,84,0.4729458917835671
1919,69,147,0.5040080160320641
1919,69,218,0.023046092184368736
1923,158,30,0.567
1923,158,168,0.433
1924,177,167,0.218
1924,177,175,0.782
1925,143,142,0.2553191489361702
1925,143,166,0.7446808510638298
1930,167,142,1.0
1932,167,142,1.0
1934,206,112,0.36555891238670696
1934,206,113,0.6344410876132931
1936,207,118,0.5939139559286464
1936,207,121,0.024134312696747113
1936,207,154,0.025183630640083946
1936,207,163,0.05666316894018888
1936,207,173,0.2025183630640084
1936,207,216,0.09758656873032528
1937,24,144,0.07835051546391752
1937,24,146,0.3597938144329897
1937,24,220,0.5618556701030928
1938,220,144,0.9526493799323562
1938,220,146,0.04735062006764374
1939,220,144,0.924187725631769
1939,220,218,0.07581227436823104
1943,16,70,0.04742684157416751
1943,16,82,0.39656912209889
1943,16,146,0.5560040363269425
1946,150,64,0.01310483870967742
1946,150,73,0.13205645161290322
1946,150,86,0.8548387096774194
1947,189,169,1.0
1949,30,232,1.0
1950,234,80,0.4443266171792153
1950,234,151,0.5556733828207847
1952,170,166,0.46324269889224573
1952,170,168,0.5367573011077543
1955,170,136,0.6201058201058202
1955,170,138,0.3798941798941799
1957,142,166,0.5162271805273834
1957,142,174,0.48377281947261663
1958,204,166,1.0
1960,163,112,0.967391304347826
1960,163,128,0.03260869565217391
1961,168,118,0.4593993325917686
1961,168,136,0.35372636262513907
1961,168,166,0.13459399332591768
1961,168,194,0.05228031145717464
1962,166,143,1.0
1963,174,118,0.4246861924686193
1963,174,119,0.07635983263598327
1963,174,173,0.48640167364016734
1963,174,194,0.012552301255230125
1964,143,166,0.188
1964,143,167,0.812
1966,143,172,0.08161157024793389
1966,143,175,0.9183884297520661
1967,143,166,0.05858585858585859
1967,143,167,0.9414141414141414
1968,225,82,0.2022132796780684
1968,225,173,0.5563380281690141
1968,225,201,0.2414486921529175
1970,201,82,0.342685370741483
1970,201,173,0.38877755511022044
1970,201,225,0.2685370741482966
1971,219,84,0.35005015045135407
1971,219,146,0.649949849548646
1972,24,144,1.0
1975,69,84,0.4984520123839009
1975,69,147,0.4551083591331269
1975,69,218,0.04643962848297214
1976,71,69,0.2271356783919598
1976,71,82,0.7728643216080402
1981,71,20,0.139
1981,71,84,0.528
1981,71,87,0.252
1981,71,145,0.011
1981,71,220,0.07
1982,16,70,0.24124124124124124
1982,16,146,0.5335335335335335
1982,16,151,0.22522522522522523
1984,235,81,0.286144578313253
1984,235,93,0.014056224899598393
1984,235,151,0.5180722891566265
1984,235,152,0.1817269076305221
1986,30,80,0.16414904330312186
1986,30,161,0.3081570996978852
1986,30,232,0.4511581067472306
1986,30,243,0.07653575025176233
1990,143,167,0.5200400801603207
1990,143,173,0.47995991983967934
1994,167,142,0.9786150712830958
1994,167,175,0.021384928716904276
1995,171,90,0.4364364364364364
1995,171,167,0.5635635635635635
1997,143,172,0.3323232323232323
1997,143,175,0.6676767676767676
1998,175,111,0.4099660249150623
1998,175,112,0.028312570781426953
1998,175,113,0.026047565118912798
1998,175,172,0.535673839184598
2000,220,146,1.0
2002,220,146,1.0
2003,65,67,0.17338709677419356
2003,65,71,0.11391129032258064
2003,65,85,0.5161290322580645
2003,65,87,0.19657258064516128
2004,70,16,0.14315569487983282
2004,70,146,0.8568443051201672
2005,149,85,1.0
2006,189,150,0.056112224448897796
2006,189,169,0.9438877755511023
2007,28,169,0.9479479479479479
2007,28,242,0.014014014014014014
2007,28,244,0.03803803803803804
2008,186,149,0.5724346076458753
2008,186,237,0.4275653923541248
2010,158,30,1.0
2011,166,126,0.25240384615384615
2011,166,128,0.3485576923076923
2011,166,171,0.39903846153846156
2012,177,143,0.09475806451612903
2012,177,167,0.34173387096774194
2012,177,175,0.563508064516129
2014,166,142,0.563
2014,166,143,0.437
2015,166,143,1.0
2016,174,118,0.24500525762355416
2016,174,119,0.10830704521556257
2016,174,173,0.6466876971608833
2017,167,142,0.5485485485485485
2017,167,225,0.45145145145145144
2018,206,112,0.17604166666666668
2018,206,113,0.4114583333333333
2018,206,153,0.4125
2019,208,113,0.2133938706015891
2019,208,153,0.7866061293984109
2020,154,162,0.2374616171954964
2020,154,209,0.38792221084953943
2020,154,216,0.37461617195496416
2021,209,154,0.40855614973262033
2021,209,162,0.5914438502673797
2022,219,84,0.4214214214214214
2022,219,172,0.2912912912912913
2022,219,199,0.2872872872872873
2023,147,69,0.04238143289606458
2023,147,84,0.4510595358224016
2023,147,218,0.5065590312815338
2024,69,84,0.29759519038076154
2024,69,147,0.7024048096192385
2025,71,82,1.0
2027,71,22,1.0
2028,70,82,0.482
2028,70,93,0.126
2028,70,146,0.392
2029,71,87,0.9839518555667001
2029,71,147,0.0160481444332999
2031,16,82,0.301
2031,16,146,0.699
2034,235,151,0.4
2034,235,199,0.6
2036,28,169,0.7690763052208835
2036,28,244,0.23092369477911648
2037,186,149,0.346
2037,186,150,0.403
2037,186,168,0.251
2038,170,136,0.013095238095238096
2038,170,162,0.12142857142857143
2038,170,166,0.625
2038,170,168,0.24047619047619048
2039,142,166,0.2436548223350254
2039,142,167,0.7563451776649747
2040,167,142,0.5361139369277721
2040,167,143,0.46388606307222785
2041,194,118,0.2785793562708102
2041,194,168,0.35294117647058826
2041,194,173,0.35294117647058826
2041,194,174,0.01553829078801332
2042,194,173,1.0
2043,143,175,1.0
2044,175,111,0.3609706774519717
2044,175,112,0.2527805864509606
2044,175,172,0.3862487360970677
2046,225,82,0.4050251256281407
2046,225,173,0.04924623115577889
2046,225,201,0.5457286432160804
2047,207,163,0.41284403669724773
2047,207,209,0.5066258919469928
2047,207,217,0.08053007135575943
2048,217,82,0.3550651955867603
2048,217,147,0.25376128385155466
2048,217,201,0.39117352056168503
2049,206,164,0.11414141414141414
2049,206,165,0.6484848484848484
2049,206,205,0.23737373737373738
2050,213,84,0.509090909090909
2050,213,199,0.1797979797979798
2050,213,222,0.3111111111111111
2051,24,144,0.262
2051,24,146,0.738
2052,147,84,0.198989898989899
2052,147,218,0.8010101010101011
2054,71,22,0.0653061224489796
2054,71,84,0.9346938775510204
2055,71,22,1.0
2056,71,22,1.0
2057,65,67,0.36381909547738694
2057,65,85,0.6361809045226131
2059,95,67,0.516
2059,95,68,0.228
2059,95,86,0.256
2060,15,147,1.0
2062,189,150,0.062
2062,189,169,0.938
2063,235,170,0.6994818652849741
2063,235,199,0.28808290155440414
2063,235,234,0.012435233160621761
2065,170,136,0.594535519125683
2065,170,138,0.4054644808743169
2066,171,111,0.25025536261491316
2066,171,126,0.06230847803881512
2066,171,128,0.2941777323799796
2066,171,166,0.39325842696629215
2068,157,28,0.48066875653082547
2068,157,169,0.5193312434691745
2069,204,162,0.012012012012012012
2069,204,166,0.987987987987988
2070,177,167,0.46392785571142287
2070,177,175,0.5360721442885772
2071,142,166,0.48073022312373226
2071,142,167,0.5192697768762677
2072,170,177,1.0
2073,193,112,0.07974683544303797
2073,193,169,0.920253164556962
2074,171,167,1.0
2075,171,90,0.5170340681362725
2075,171,167,0.48296593186372744
2077,174,118,0.12600806451612903
2077,174,119,0.30443548387096775
2077,174,173,0.5695564516129032
2084,69,147,1.0
2086,147,84,0.384
2086,147,218,0.616
2090,16,146,0.8796389167502507
2090,16,151,0.12036108324974924
2092,64,68,0.0980980980980981
2092,64,86,0.38738738738738737
2092,64,95,0.5145145145145145
2094,235,93,0.26145833333333335
2094,235,151,0.24895833333333334
2094,235,199,0.4895833333333333
2099,158,30,0.506
2099,158,168,0.494
2100,166,171,1.0
2102,157,28,0.10111223458038422
2102,157,169,0.8988877654196158
2104,167,143,1.0
2107,167,142,0.2602602602602603
2107,167,143,0.7397397397397397
2108,168,118,0.5543933054393305
2108,168,136,0.3985355648535565
2108,168,166,0.03138075313807531
2108,168,194,0.015690376569037656
2110,174,118,0.3925233644859813
2110,174,119,0.012461059190031152
2110,174,173,0.5451713395638629
2110,174,177,0.03115264797507788
2110,174,194,0.018691588785046728
2111,207,118,0.19383259911894274
2111,207,121,0.28634361233480177
2111,207,173,0.42951541850220265
2111,207,174,0.07048458149779736
2111,207,216,0.019823788546255508
2112,208,112,0.10658307210031348
2112,208,113,0.07628004179728318
2112,208,153,0.406478578892372
2112,208,172,0.3772204806687565
2112,208,206,0.03343782654127482
2115,164,163,0.5765765765765766
2115,164,175,0.3923923923923924
2115,164,206,0.031031031031031032
2116,70,146,1.0
2117,69,70,0.465
2117,69,82,0.329
2117,69,146,0.206
2118,69,70,0.11
2118,69,82,0.142
2118,69,146,0.748
2123,71,16,0.025
2123,71,82,0.975
2125,146,16,0.18254764292878636
2125,146,82,0.6980942828485457
2125,146,151,0.119358074222668
2126,64,85,0.3673202614379085
2126,64,86,0.5660130718954248
2126,64,94,0.06666666666666667
2130,15,147,1.0
2131,15,71,0.441
2131,15,147,0.559
2133,15,147,1.0
2135,189,149,0.403125
2135,189,150,0.21875
2135,189,169,0.378125
2136,30,168,0.11065989847715736
2136,30,241,0.14111675126903553
2136,30,242,0.09847715736040609
2136,30,243,0.24771573604060915
2136,30,246,0.4020304568527919
2138,235,81,0.201
2138,235,151,0.594
2138,235,152,0.205
2140,170,167,0.4296774193548387
2140,170,168,0.5703225806451613
2145,162,118,0.1719077568134172
2145,162,136,0.8280922431865828
2146,163,112,0.5690968443960827
2146,163,126,0.4309031556039173
2148,158,90,0.2587763289869609
2148,158,168,0.7412236710130391
2150,176,111,0.34635149023638234
2150,176,175,0.6536485097636177
2151,194,118,0.12719751809720786
2151,194,174,0.8728024819027922
2152,174,118,0.5485188968335035
2152,174,194,0.4514811031664964
2157,142,143,0.08316633266533066
2157,142,167,0.9168336673346693
2159,142,173,0.099
2159,142,174,0.901
2160,174,118,0.19574036511156187
2160,174,119,0.30628803245436104
2160,174,121,0.015212981744421906
2160,174,173,0.4827586206896552
2162,206,112,0.2565789473684211
2162,206,113,0.19473684210526315
2162,206,153,0.5013157894736842
2162,206,208,0.04736842105263158
2163,207,118,0.16940451745379878
2163,207,121,0.3839835728952772
2163,207,154,0.2166324435318275
2163,207,173,0.17145790554414783
2163,207,216,0.058521560574948665
2170,217,201,1.0
2175,70,22,0.12012012012012012
2175,70,84,0.8798798798798799
2178,71,22,0.11041666666666666
2178,71,84,0.8895833333333333
2185,73,81,0.23007063572149344
2185,73,86,0.7699293642785066
2186,64,86,0.621
2186,64,94,0.379
2187,227,161,0.8554216867469879
2187,227,232,0.14457831325301204
2188,64,86,0.044399596367305755
2188,64,153,0.9556004036326943
2189,187,150,0.5157680569684638
2189,187,168,0.4842319430315361
2191,235,170,0.7835365853658537
2191,235,199,0.21646341463414634
2193,168,166,0.4626262626262626
2193,168,167,0.44646464646464645
2193,168,170,0.09090909090909091
2198,158,30,0.5285857572718154
2198,158,168,0.47141424272818455
2199,162,136,1.0
2201,157,28,0.4525993883792049
2201,157,89,0.5474006116207951
2202,158,60,0.3690596562184024
2202,158,90,0.596562184024267
2202,158,168,0.034378159757330634
2205,142,143,0.24748490945674045
2205,142,167,0.7525150905432596
2206,175,111,0.3887147335423197
2206,175,112,0.18495297805642633
2206,175,172,0.4148380355276907
2206,175,208,0.011494252873563218
2207,143,172,0.7264437689969605
2207,143,175,0.2735562310030395
2211,19,21,0.032225579053373615
2211,19,69,0.297079556898288
2211,19,146,0.6706948640483383
2213,155,85,0.5397784491440081
2213,155,86,0.32326283987915405
2213,155,96,0.13695871097683787
2214,196,146,0.7778958554729012
2214,196,151,0.22210414452709884
2215,68,64,0.01627670396744659
2215,68,86,0.042726347914547304
2215,68,94,0.14954221770091555
2215,68,95,0.7914547304170906
2217,64,86,0.11122244488977956
2217,64,94,0.7675350701402806
2217,64,95,0.12124248496993988
2218,64,85,0.2818181818181818
2218,64,94,0.23636363636363636
2218,64,95,0.4818181818181818
2219,183,86,0.036420395421436005
2219,183,160,0.3173777315296566
2219,183,191,0.24141519250780438
2219,183,232,0.404786680541103
2227,194,167,1.0
2228,60,158,0.186
2228,60,168,0.814
2229,169,112,0.07734204793028322
2229,169,126,0.21895424836601307
2229,169,167,0.7037037037037037
2231,170,60,0.686046511627907
2231,170,90,0.313953488372093
2233,142,143,0.35860655737704916
2233,142,167,0.6413934426229508
2234,171,88,0.49176470588235294
2234,171,90,0.22705882352941176
2234,171,167,0.2811764705882353
2235,174,173,1.0
2236,208,112,0.4246575342465753
2236,208,113,0.0410958904109589
2236,208,153,0.41594022415940224
2236,208,172,0.029887920298879204
2236,208,206,0.08841843088418432
2237,201,82,0.2952952952952953
2237,201,173,0.3103103103103103
2237,201,225,0.3943943943943944
2239,164,120,0.8960084033613446
2239,164,163,0.04096638655462185
2239,164,165,0.03571428571428571
2239,164,175,0.0273109243697479
2240,159,82,0.06557377049180328
